Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
33,No,Travel_Rarely,Research & Development,8,4,Science,1,1798,4,Male,4,1,Research Scientist,1,Married,31430,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
28,No,Travel_Rarely,Research & Development,1,3,Science,1,1799,3,Male,3,1,Research Scientist,4,Married,20440,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3
39,No,Travel_Rarely,Research & Development,10,1,Medical,1,1800,3,Male,3,3,Research Director,3,Single,134640,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2
46,No,Non-Travel,Sales,26,2,Science,1,1801,2,Male,2,2,Sales Executive,2,Single,79910,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
40,No,Travel_Rarely,Research & Development,2,2,Science,1,1802,3,Female,3,1,Laboratory Technician,1,Married,33770,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
42,No,Travel_Rarely,Research & Development,13,3,Medical,1,1803,2,Male,4,2,Healthcare Representative,1,Married,55380,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0
35,No,Non-Travel,Research & Development,2,2,Medical,1,1804,2,Male,3,2,Manufacturing Director,4,Divorced,57620,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7
38,No,Non-Travel,Human Resources,2,3,Human Resources,1,1805,1,Male,3,1,Human Resources,2,Divorced,25920,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8
34,Yes,Travel_Frequently,Research & Development,9,4,Science,1,1807,4,Male,3,2,Laboratory Technician,1,Married,53460,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7
37,Yes,Travel_Rarely,Research & Development,10,4,Medical,1,1809,4,Male,3,2,Manufacturing Director,1,Single,42130,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8
39,No,Travel_Frequently,Sales,20,3,Science,1,1812,3,Male,3,2,Sales Executive,4,Divorced,41270,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2
43,No,Non-Travel,Research & Development,9,3,Science,1,1813,1,Male,3,1,Research Scientist,3,Single,24380,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2
41,No,Travel_Rarely,Research & Development,5,3,Science,1,1814,2,Male,4,2,Healthcare Representative,2,Single,68700,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2
41,No,Travel_Rarely,Sales,4,1,Marketing,1,1815,3,Female,3,3,Sales Executive,3,Divorced,104470,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5
30,No,Travel_Rarely,Research & Development,10,3,Medical,1,1816,1,Female,3,3,Manufacturing Director,3,Single,96670,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2
26,Yes,Travel_Rarely,Human Resources,20,2,Medical,1,1818,4,Female,3,1,Human Resources,2,Married,21480,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4
46,Yes,Travel_Rarely,Research & Development,21,2,Medical,1,1821,4,Female,3,2,Healthcare Representative,2,Married,89260,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7
40,No,Travel_Rarely,Research & Development,1,3,Science,1,1822,3,Female,3,2,Healthcare Representative,4,Divorced,65130,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3
34,No,Travel_Rarely,Sales,8,2,Technical Degree,1,1823,2,Male,4,2,Sales Executive,3,Married,67990,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8
58,No,Non-Travel,Sales,2,3,Medical,1,1824,2,Male,3,4,Manager,2,Divorced,162910,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14
35,No,Travel_Rarely,Research & Development,23,4,Medical,1,1826,2,Male,1,1,Laboratory Technician,3,Married,27050,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3
47,No,Travel_Rarely,Research & Development,4,3,Science,1,1827,3,Female,2,3,Manufacturing Director,2,Divorced,103330,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10
40,No,Travel_Rarely,Research & Development,12,3,Science,1,1829,2,Female,3,2,Healthcare Representative,1,Divorced,44480,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7
54,No,Travel_Rarely,Research & Development,7,4,Medical,1,1830,4,Female,3,2,Research Scientist,4,Married,68540,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7
31,No,Travel_Frequently,Sales,7,4,Marketing,1,1833,1,Female,3,3,Sales Executive,1,Married,96370,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2
28,No,Travel_Rarely,Research & Development,1,3,Medical,1,1834,3,Female,3,1,Research Scientist,1,Married,35910,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2
38,No,Travel_Rarely,Sales,2,4,Marketing,1,1835,2,Female,1,2,Sales Representative,4,Married,54050,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3
26,No,Travel_Rarely,Sales,10,3,Medical,1,1836,3,Male,3,2,Sales Executive,4,Single,46840,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2
58,No,Travel_Frequently,Research & Development,15,4,Science,1,1837,1,Male,3,4,Research Director,3,Married,157870,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2
18,No,Non-Travel,Research & Development,14,3,Medical,1,1839,2,Female,3,1,Research Scientist,3,Single,15140,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0
31,Yes,Travel_Rarely,Human Resources,18,5,Human Resources,1,1842,4,Male,4,1,Human Resources,1,Married,29560,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0
29,Yes,Travel_Rarely,Human Resources,13,3,Human Resources,1,1844,1,Male,2,1,Human Resources,1,Divorced,23350,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0
45,No,Non-Travel,Sales,2,4,Science,1,1845,3,Female,3,2,Sales Executive,3,Married,51540,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7
36,No,Travel_Rarely,Research & Development,2,4,Other,1,1847,4,Female,3,2,Research Scientist,2,Married,69620,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0
43,No,Travel_Frequently,Sales,2,4,Science,1,1849,1,Male,3,2,Sales Executive,4,Married,56750,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7
27,No,Travel_Frequently,Research & Development,5,2,Science,1,1850,4,Female,3,1,Laboratory Technician,4,Single,23790,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2
29,No,Travel_Frequently,Research & Development,20,1,Medical,1,1852,4,Male,3,1,Laboratory Technician,4,Married,38120,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10
32,No,Travel_Frequently,Sales,10,4,Marketing,1,1853,4,Male,3,2,Sales Executive,4,Single,46480,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0
42,No,Non-Travel,Research & Development,10,4,Technical Degree,1,1854,3,Male,3,1,Research Scientist,3,Married,29360,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3
47,No,Travel_Rarely,Research & Development,9,4,Science,1,1856,2,Female,3,1,Laboratory Technician,3,Single,21050,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0
46,No,Travel_Rarely,Research & Development,2,2,Science,1,1857,4,Male,3,3,Manufacturing Director,4,Divorced,85780,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
28,No,Non-Travel,Human Resources,1,2,Science,1,1858,3,Male,3,1,Human Resources,4,Divorced,27060,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2
29,No,Travel_Rarely,Research & Development,29,1,Science,1,1859,4,Male,1,2,Healthcare Representative,3,Divorced,63840,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6
42,No,Travel_Rarely,Research & Development,8,3,Science,1,1860,4,Male,3,1,Laboratory Technician,3,Single,39680,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0
32,Yes,Travel_Rarely,Sales,2,4,Marketing,1,1862,3,Male,2,2,Sales Executive,2,Single,99070,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2
46,No,Travel_Rarely,Sales,3,3,Technical Degree,1,1863,1,Female,4,4,Sales Executive,1,Divorced,132250,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8
27,No,Travel_Rarely,Sales,23,1,Medical,1,1864,2,Female,2,2,Sales Representative,3,Married,35400,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8
29,No,Travel_Rarely,Human Resources,6,1,Medical,1,1865,4,Male,2,1,Human Resources,2,Married,28040,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0
43,No,Travel_Rarely,Research & Development,6,3,Medical,1,1866,1,Female,2,5,Manager,3,Married,193920,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14
48,No,Travel_Rarely,Research & Development,10,3,Science,1,1867,4,Male,2,5,Research Director,2,Married,196650,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9
29,Yes,Travel_Frequently,Research & Development,24,2,Science,1,1868,4,Male,2,1,Research Scientist,4,Single,24390,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0
46,Yes,Travel_Rarely,Sales,10,3,Science,1,1869,3,Female,3,3,Sales Executive,2,Married,73140,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7
27,No,Travel_Frequently,Research & Development,15,3,Science,1,1870,4,Female,2,1,Research Scientist,1,Married,47740,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3
39,No,Travel_Rarely,Research & Development,19,4,Other,1,1871,4,Male,3,2,Research Scientist,4,Divorced,39020,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2
55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1873,2,Male,2,1,Research Scientist,4,Married,26620,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4
28,No,Travel_Rarely,Sales,3,3,Medical,1,1875,2,Female,3,1,Sales Representative,2,Married,28560,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0
30,Yes,Travel_Rarely,Sales,9,3,Medical,1,1876,2,Male,3,1,Sales Representative,4,Single,10810,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0
22,Yes,Travel_Rarely,Research & Development,7,1,Science,1,1878,4,Male,3,1,Research Scientist,2,Single,24720,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0
36,No,Travel_Rarely,Sales,10,4,Technical Degree,1,1880,2,Female,2,2,Sales Executive,3,Married,56730,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7
31,No,Travel_Rarely,Research & Development,20,3,Science,1,1881,2,Male,3,2,Laboratory Technician,3,Divorced,41970,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2
34,No,Travel_Rarely,Sales,4,3,Science,1,1882,3,Male,3,3,Sales Executive,4,Married,97130,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0
29,No,Travel_Rarely,Research & Development,7,3,Science,1,1883,4,Male,3,1,Laboratory Technician,1,Single,20620,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2
37,No,Travel_Rarely,Research & Development,7,4,Medical,1,1885,4,Male,3,2,Research Scientist,1,Married,42840,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4
35,No,Travel_Rarely,Research & Development,16,2,Other,1,1886,4,Female,2,2,Manufacturing Director,2,Married,47880,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2
45,No,Travel_Rarely,Research & Development,25,2,Science,1,1888,2,Female,2,2,Manufacturing Director,4,Married,59060,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8
36,No,Travel_Frequently,Human Resources,2,1,Human Resources,1,1890,2,Male,2,2,Human Resources,4,Single,38860,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8
40,No,Travel_Rarely,Research & Development,1,4,Science,1,1892,1,Male,3,4,Manager,1,Divorced,168230,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16
26,No,Travel_Rarely,Research & Development,1,2,Science,1,1893,2,Female,2,1,Research Scientist,3,Married,29330,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0
27,No,Travel_Rarely,Sales,2,2,Medical,1,1898,1,Female,4,2,Sales Executive,3,Single,65000,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7
48,No,Travel_Frequently,Research & Development,22,3,Medical,1,1900,4,Female,3,4,Manager,4,Divorced,171740,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7
44,No,Travel_Rarely,Research & Development,1,4,Science,1,1903,2,Male,4,2,Healthcare Representative,1,Married,50330,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2
34,Yes,Non-Travel,Research & Development,16,4,Technical Degree,1,1905,4,Male,1,1,Research Scientist,1,Married,23070,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0
56,Yes,Travel_Rarely,Research & Development,24,2,Science,1,1907,1,Male,3,1,Laboratory Technician,4,Single,25870,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0
36,No,Travel_Rarely,Sales,17,2,Marketing,1,1908,3,Male,2,2,Sales Executive,2,Married,55070,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3
41,No,Travel_Rarely,Sales,8,3,Marketing,1,1909,3,Female,3,2,Sales Executive,2,Married,43930,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4
42,No,Travel_Rarely,Research & Development,6,3,Medical,1,1911,3,Male,3,3,Research Director,1,Married,133480,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7
31,No,Travel_Rarely,Sales,10,2,Medical,1,1912,3,Female,3,2,Sales Executive,4,Divorced,65830,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4
34,No,Travel_Rarely,Sales,3,1,Medical,1,1915,4,Female,2,2,Sales Executive,4,Married,81030,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1
31,No,Travel_Rarely,Research & Development,4,3,Medical,1,1916,1,Female,4,1,Laboratory Technician,3,Divorced,39780,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2
26,No,Travel_Frequently,Research & Development,6,3,Other,1,1918,3,Male,4,1,Laboratory Technician,4,Married,25440,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7
45,No,Travel_Frequently,Research & Development,1,4,Medical,1,1922,2,Male,3,2,Healthcare Representative,3,Single,53990,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3
33,No,Travel_Rarely,Sales,10,4,Marketing,1,1924,2,Male,3,2,Sales Executive,3,Single,54870,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9
28,No,Travel_Frequently,Sales,1,2,Science,1,1927,3,Male,2,2,Sales Executive,4,Married,68340,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7
29,Yes,Travel_Frequently,Sales,24,3,Technical Degree,1,1928,3,Male,4,1,Sales Representative,1,Single,10910,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0
39,No,Non-Travel,Sales,21,4,Science,1,1929,1,Female,1,2,Sales Executive,3,Married,57360,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2
27,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1931,2,Male,3,1,Research Scientist,2,Married,22260,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2
34,No,Travel_Frequently,Research & Development,22,4,Other,1,1932,3,Male,2,2,Research Scientist,4,Married,57470,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11
28,Yes,Travel_Rarely,Sales,13,2,Marketing,1,1933,4,Female,3,2,Sales Executive,3,Single,98540,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2
47,No,Non-Travel,Research & Development,14,4,Technical Degree,1,1934,3,Male,3,2,Research Scientist,2,Married,54670,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
56,No,Travel_Rarely,Sales,11,5,Marketing,1,1935,4,Female,2,2,Sales Executive,1,Married,53800,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0
39,No,Travel_Rarely,Research & Development,9,2,Medical,1,1936,1,Male,3,2,Manufacturing Director,1,Married,51510,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9
38,No,Travel_Frequently,Research & Development,8,3,Medical,1,1937,4,Female,2,2,Research Scientist,2,Divorced,21330,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7
58,No,Travel_Rarely,Sales,21,3,Science,1,1938,4,Female,3,4,Manager,4,Married,178750,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0
32,Yes,Travel_Frequently,Research & Development,5,2,Science,1,1939,1,Female,4,1,Research Scientist,3,Single,24320,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3
38,No,Travel_Rarely,Research & Development,9,2,Science,1,1940,2,Male,3,1,Research Scientist,4,Divorced,47710,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3
49,No,Travel_Frequently,Research & Development,2,1,Science,1,1941,2,Male,3,5,Research Director,4,Married,191610,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3
42,No,Travel_Rarely,Sales,12,4,Marketing,1,1943,2,Male,3,2,Sales Executive,4,Divorced,50870,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0
27,Yes,Travel_Frequently,Human Resources,22,3,Human Resources,1,1944,1,Female,2,1,Human Resources,2,Married,28630,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
35,No,Travel_Rarely,Sales,18,4,Medical,1,1945,2,Male,3,2,Sales Executive,1,Married,55610,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4
28,No,Non-Travel,Research & Development,16,3,Medical,1,1947,3,Male,3,1,Research Scientist,3,Single,21440,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4
31,No,Non-Travel,Research & Development,3,2,Medical,1,1948,3,Male,3,1,Research Scientist,1,Divorced,30650,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3
36,No,Non-Travel,Research & Development,9,4,Science,1,1949,1,Male,4,1,Laboratory Technician,2,Married,28100,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2
34,No,Travel_Rarely,Sales,1,3,Marketing,1,1950,1,Male,3,3,Sales Executive,4,Single,98880,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1
34,No,Travel_Rarely,Sales,13,4,Medical,1,1951,4,Male,3,3,Sales Executive,3,Divorced,86280,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1
26,No,Travel_Rarely,Research & Development,1,3,Medical,1,1952,3,Male,3,1,Laboratory Technician,1,Single,28670,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6
29,No,Travel_Rarely,Research & Development,1,3,Science,1,1954,1,Male,3,2,Healthcare Representative,1,Married,53730,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2
32,No,Non-Travel,Research & Development,15,4,Medical,1,1955,3,Female,3,2,Healthcare Representative,4,Divorced,66670,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2
31,No,Travel_Frequently,Research & Development,1,3,Science,1,1956,4,Male,1,2,Research Scientist,1,Married,50030,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7
28,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,1,1960,3,Male,2,1,Laboratory Technician,4,Divorced,23670,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3
38,No,Travel_Rarely,Sales,1,3,Science,1,1961,1,Male,2,1,Sales Representative,1,Single,28580,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0
35,No,Travel_Rarely,Sales,7,4,Science,1,1962,3,Female,3,2,Sales Executive,4,Married,52040,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9
27,No,Travel_Rarely,Sales,9,3,Marketing,1,1965,4,Male,3,2,Sales Executive,4,Single,41050,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7
32,No,Travel_Rarely,Research & Development,5,4,Science,1,1966,4,Male,2,2,Manufacturing Director,4,Single,96790,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0
31,Yes,Travel_Frequently,Sales,26,4,Marketing,1,1967,1,Male,3,2,Sales Executive,4,Married,56170,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8
53,Yes,Travel_Rarely,Sales,24,4,Science,1,1968,1,Male,3,3,Sales Executive,1,Single,104480,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2
54,No,Travel_Rarely,Research & Development,9,2,Science,1,1969,1,Female,3,2,Research Scientist,3,Married,28970,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3
33,No,Travel_Frequently,Research & Development,7,2,Science,1,1970,4,Male,3,2,Healthcare Representative,3,Divorced,59680,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8
43,No,Travel_Rarely,Research & Development,11,3,Science,1,1971,1,Male,3,3,Healthcare Representative,3,Married,75100,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9
38,No,Travel_Frequently,Human Resources,1,4,Other,1,1972,4,Male,3,1,Human Resources,2,Married,29910,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2
55,No,Travel_Rarely,Human Resources,26,4,Human Resources,1,1973,3,Male,4,5,Manager,2,Married,196360,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4
31,No,Travel_Rarely,Research & Development,2,1,Medical,1,1974,4,Female,1,1,Laboratory Technician,4,Divorced,11290,1,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0
39,No,Travel_Rarely,Sales,15,4,Marketing,1,1975,2,Male,3,4,Sales Executive,1,Single,133410,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10
42,No,Non-Travel,Research & Development,23,2,Science,1,1976,4,Male,2,2,Research Scientist,3,Single,43320,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7
31,No,Non-Travel,Research & Development,10,3,Medical,1,1979,3,Female,3,3,Research Director,3,Married,110310,4,Y,No,20,4,3,80,1,13,2,4,11,7,4,8
54,No,Travel_Rarely,Research & Development,10,3,Medical,1,1980,3,Female,3,2,Manufacturing Director,1,Single,44400,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4
24,No,Travel_Rarely,Research & Development,1,2,Science,1,1981,2,Male,2,2,Healthcare Representative,3,Single,46170,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2
23,No,Travel_Rarely,Research & Development,12,2,Other,1,1982,4,Male,3,1,Laboratory Technician,4,Single,26470,1,Y,No,13,3,3,80,0,5,6,4,5,2,1,4
40,No,Travel_Frequently,Research & Development,11,3,Technical Degree,1,1985,4,Female,3,2,Laboratory Technician,3,Married,63230,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4
40,No,Travel_Rarely,Sales,2,2,Marketing,1,1986,2,Female,3,2,Sales Executive,2,Married,56770,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10
25,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,1987,3,Female,3,1,Human Resources,2,Married,21870,4,Y,No,14,3,3,80,0,6,3,3,2,0,1,2
30,No,Travel_Rarely,Research & Development,1,2,Medical,1,1989,4,Male,3,1,Laboratory Technician,2,Married,37480,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7
25,No,Travel_Rarely,Research & Development,2,1,Other,1,1992,4,Male,3,1,Laboratory Technician,3,Divorced,39770,6,Y,Yes,19,3,3,80,1,7,2,2,2,2,0,2
47,No,Travel_Rarely,Research & Development,25,3,Medical,1,1993,1,Male,3,3,Healthcare Representative,3,Single,86330,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11
33,No,Non-Travel,Research & Development,1,2,Medical,1,1994,2,Male,2,1,Laboratory Technician,3,Divorced,20080,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0
38,No,Travel_Rarely,Sales,1,4,Science,1,1995,4,Male,3,2,Sales Executive,2,Married,44400,0,Y,No,15,3,1,80,2,16,3,3,15,13,5,8
31,No,Travel_Rarely,Sales,2,2,Science,1,1996,1,Male,3,1,Sales Representative,3,Married,30670,0,Y,No,19,3,3,80,1,3,1,3,2,2,1,2
38,No,Travel_Frequently,Research & Development,6,4,Science,1,1997,1,Male,2,2,Manufacturing Director,3,Married,53210,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7
42,No,Travel_Rarely,Research & Development,18,4,Science,1,1998,4,Male,3,2,Research Scientist,1,Divorced,54100,6,Y,Yes,17,3,3,80,1,9,3,2,4,3,1,2
41,No,Travel_Rarely,Research & Development,1,3,Science,1,1999,4,Male,3,1,Research Scientist,4,Married,27820,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0
47,No,Non-Travel,Research & Development,1,1,Medical,1,2000,3,Female,3,3,Research Director,2,Married,119570,0,Y,No,18,3,1,80,2,14,3,1,13,8,5,12
35,No,Travel_Rarely,Research & Development,11,4,Medical,1,2003,4,Male,3,1,Laboratory Technician,3,Married,26600,7,Y,Yes,11,3,3,80,1,5,3,3,2,2,2,2
22,No,Travel_Rarely,Research & Development,1,2,Science,1,2007,4,Male,3,1,Research Scientist,3,Single,33750,0,Y,No,12,3,4,80,0,4,2,4,3,2,1,2
35,No,Travel_Rarely,Research & Development,9,4,Medical,1,2008,2,Male,3,2,Research Scientist,3,Single,50980,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8
33,No,Travel_Rarely,Research & Development,15,2,Medical,1,2009,2,Female,3,2,Healthcare Representative,4,Married,48780,0,Y,Yes,13,3,1,80,1,10,6,3,9,7,8,1
32,No,Travel_Rarely,Research & Development,29,4,Science,1,2010,3,Female,2,1,Laboratory Technician,2,Single,28370,1,Y,No,13,3,3,80,0,6,3,3,6,2,4,1
40,No,Travel_Rarely,Research & Development,1,4,Science,1,2012,1,Male,3,1,Laboratory Technician,4,Married,24060,8,Y,No,19,3,3,80,2,8,3,2,1,0,0,0
32,No,Travel_Rarely,Sales,1,4,Medical,1,2013,2,Male,2,1,Sales Representative,2,Married,22690,0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2
39,No,Travel_Rarely,Research & Development,24,1,Science,1,2014,1,Male,3,2,Research Scientist,4,Single,41080,7,Y,No,13,3,1,80,0,18,2,3,7,7,1,7
38,No,Travel_Rarely,Research & Development,10,3,Medical,1,2015,2,Female,1,3,Research Director,3,Married,132060,3,Y,No,12,3,1,80,1,20,3,3,18,16,1,11
32,No,Travel_Rarely,Sales,1,4,Marketing,1,2016,3,Female,3,3,Sales Executive,4,Married,104220,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7
37,No,Travel_Rarely,Research & Development,10,3,Science,1,2017,3,Female,4,3,Research Director,4,Married,137440,1,Y,Yes,25,4,1,80,1,16,2,3,16,11,6,8
25,No,Travel_Rarely,Sales,8,2,Other,1,2018,1,Female,3,2,Sales Executive,3,Divorced,49070,0,Y,Yes,22,4,2,80,1,6,3,2,5,3,0,4
52,No,Non-Travel,Sales,29,4,Science,1,2019,1,Male,3,1,Sales Representative,4,Divorced,34820,2,Y,No,15,3,2,80,2,16,3,2,9,8,0,0
44,No,Travel_Rarely,Research & Development,1,3,Medical,1,2020,2,Male,3,1,Research Scientist,4,Single,24360,6,Y,Yes,12,3,3,80,0,6,2,3,4,3,1,2
21,No,Travel_Rarely,Sales,5,1,Medical,1,2021,3,Male,3,1,Sales Representative,1,Single,23800,1,Y,Yes,11,3,4,80,0,2,6,3,2,2,1,2
39,No,Non-Travel,Research & Development,9,3,Science,1,2022,4,Male,3,5,Manager,4,Single,194310,2,Y,No,13,3,3,80,0,21,3,2,6,0,1,3
